DO;ANO;MES;DIA;PARTE;LINHA;ACAO;TEXTO
DO;2023;01;01;ParteIExtra;103;NOMEAR;NOMEAR LUIZ ANTONIO DE SOUZA TEIXEIRA JUNIOR para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Saude. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;124;NOMEAR;NOMEAR PATRICIA HELENA DOS REIS BARBASTEFANO, ID FUNCIONAL No 3990393-1, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Educacao. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;130;NOMEAR;NOMEAR SERGIO LUIZ CASTRO AZEVEDO FILHO para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Ciencia, Tecnologia e Inovacao. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;136;NOMEAR;NOMEAR WASHINGTON REIS DE OLIVEIRA para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Transporte e Mobilidade Urbana. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;142;NOMEAR;NOMEAR JAIR DE SIQUEIRA BITTENCOURT JUNIOR para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Agricultura, Pecuaria, Pesca e Abastecimento. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;148;NOMEAR;NOMEAR DANIELLE CHRISTIAN RIBEIRO BARROS, ID FUNCIONAL No 5107108-8, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Cultura e Economia Criativa. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;154;NOMEAR;NOMEAR ROSANGELA DE SOUZA GOMES para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Desenvolvimento Social e de Direitos Humanos. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;160;NOMEAR;NOMEAR RAFAEL CARNEIRO MONTEIRO PICCIANI para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Esporte e Lazer. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;166;NOMEAR;NOMEAR GUSTAVO REIS FERREIRA, ID FUNCIONAL No 20994265, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Turismo. Processo no SEI-150001/029479/2022. Rio de Janeiro, 01 de janeiro de 2023
DO;2023;01;01;ParteIExtra;171;NOMEAR;NOMEAR DEMETRIO ABDENNUR FARAH NETO, ID FUNCIONAL No 4137615-3, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Controlador-Geral do Estado, simbolo SE, da Controladoria Geral do Estado do Rio de Janeiro - CGE. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;177;NOMEAR;NOMEAR EDU GUIMARAES DE SOUZA, Delegado de Policia, ID Funcional no 565278-2, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, do Gabinete de Seguranca Institucional do Governo do Estado do Rio de Janeiro - GSI-RJ. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;183;NOMEAR;NOMEAR KELLY CHRISTIAN SILVEIRA DE MATTOS, ID FUNCIONAL No 618966-0, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Trabalho e Renda. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;189;NOMEAR;NOMEAR ANDRE LUIS DANTAS FERREIRA, ID FUNCIONAL No 5102952-9, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario Extraordinario, simbolo SE, da Secretaria Extraordinaria de Representacao do Governo em Brasilia. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;195;NOMEAR;NOMEAR JOSE MAURO DE FARIAS JUNIOR, ID FUNCIONAL No 5097730-0, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Transformacao Digital. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;201;NOMEAR;NOMEAR URUAN CINTRA DE ANDRADE, ID FUNCIONAL No 4185699-6, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Infraestrutura e Cidades, em vaga prevista pelo Decreto no 48.301, de 01/01/2023. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;214;NOMEAR;NOMEAR BRUNO FELGUEIRA DAUAIRE, ID FUNCIONAL No 5115538-9, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Habitacao, em vaga prevista pelo Decreto no 48.301, de 01/01/2023. Processo no SEI-150001/029479/2022.
DO;2023;01;01;ParteIExtra;220;NOMEAR;NOMEAR HELOISA HELENA DE ALENCAR AGUIAR, ID FUNCIONAL No 5119962-9, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado da Mulher, em vaga prevista pelo Decreto no 48.301, de 01/01/2023. Processo no SEI150001/029479/2022.
DO;2023;01;01;ParteIExtra;226;NOMEAR;NOMEAR BRUNO TEIXEIRA DUBEUX, ID FUNCIONAL No 41955048, Procurador do Estado, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Procurador-Geral do Estado, simbolo SE, da Procuradoria Geral do Estado. Processo no SEI150001/029479/2022.
DO;2023;01;03;ParteI;73;NOMEAR;NOMEAR BRUNO SCHETTINI GONCALVES, ID FUNCIONAL No 5098009-2 para exercer com validade a contar de 02 de janeiro de 2023, o cargo em comissao de Subsecretario Geral de Fazenda, simbolo SE, da Subsecretaria Geral de Fazenda, da Secretaria de Estado de Fazenda, anteriormente ocupado por Alvaro Luiz Savio, ID Funcional no 5098124-2. Processo no SEI-040083/001299/2022.
DO;2023;01;03;ParteI;99;NOMEAR;NOMEAR RACHEL RIVELLO ELMOR MONTEIRO DE ALBUQUERQUE, ID FUNCIONAL No 4266718-6, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario, simbolo SS, da Subsecretaria Geral, da Secretaria de Estado de Saude, anteriormente ocupado pela propria servidora. Processo no SEI-080015/001598/2022.
DO;2023;01;03;ParteI;101;NOMEAR;NOMEAR LEONARDO FERREIRA DE SANTANA, ID FUNCIONAL No 5005891-6, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Executiva, da Secretaria de Estado de Saude, anteriormente ocupado pelo proprio servidor. Processo no SEI080015/001598/2022.
DO;2023;01;03;ParteI;102;NOMEAR;NOMEAR CLAUDIA MARIA BRAGA DE MELLO, ID FUNCIONAL No 0564046-6, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Vigilancia e Atencao Primaria a Saude, da Secretaria de Estado de Saude, anteriormente ocupado por Mario Sergio Ribeiro, ID Funcional no 4278057-8. Processo no SEI080015/001598/2022.
DO;2023;01;03;ParteI;103;NOMEAR;NOMEAR FABRICIO SILVA QUIROGA, ID FUNCIONAL No 19404174, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria do Fundo Estadual de Saude, da Secretaria de Estado de Saude, anteriormente ocupado pelo proprio servidor. Processo no SEI080015/001598/2022.
DO;2023;01;03;ParteI;104;NOMEAR;NOMEAR FERNANDA MORAES DANIEL FIALHO RODRIGUES, ID FUNCIONAL No 3137524-3, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude, anteriormente ocupado pela propria servidora. Processo no SEI-080015/001598/2022.
DO;2023;01;03;ParteIExtra;29;NOMEAR;NOMEAR JOSE RICARDO FERREIRA DE BRITO, ID FUNCIONAL No 5086921-3, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Executiva, da Secretaria de Estado do Ambiente e Sustentabilidade, anteriormente ocupado por Filipe Alves da Silva Mendes, ID. Funcional no 4398646-3. Processo no SEI070026/000009/2023.
DO;2023;01;03;ParteIExtra;30;NOMEAR;NOMEAR SILVIA MARIE IKEMOTO, ID FUNCIONAL No 4379145-0, para exercer, com validade a contar de 30 de dezembro de 2022, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Conservacao da Biodiversidade e Mudancas do Clima, da Secretaria de Estado do Ambiente e Sustentabilidade, anteriormente ocupado por Flavio Francisco Goncalves, ID Funcional no 51151154. Processo no SEI-070026/002002/2022.
DO;2023;01;03;ParteIExtra2;95;NOMEAR;NOMEAR SHEILA CARDOSO DE ANDRADE, ID FUNCIONAL No 4401410-4, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Executiva, da Secretaria de Estado de Infraestrutura e Cidades, em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03/01/2023. Processo no SEI460001/000001/2023.
DO;2023;01;03;ParteIExtra2;96;NOMEAR;NOMEAR JOSE ANTONIO PAULO FONSECA, ID FUNCIONAL No 890884-2, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Administracao e Financas, da Secretaria de Estado de Infraestrutura e Cidades, em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03/01/2023.. Processo no SEI-460001/000001/2023.
DO;2023;01;03;ParteIExtra2;103;NOMEAR;NOMEAR BRUNO VALE FERREIRA, ID FUNCIONAL No 4377320-6, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Infraestrutura, da Secretaria de Estado de Infraestrutura e Cidades, em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03/01/2023. Processo no SEI460001/000001/2023.
DO;2023;01;03;ParteIExtra2;104;NOMEAR;NOMEAR ESTELVIO SCHUNCK, ID FUNCIONAL No 5097782-2, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Relacoes Institucionais, da Secretaria de Estado de Infraestrutura e Obras, , em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03/01/2023. Processo no SEI-460001/000001/2023.
DO;2023;01;03;ParteIExtra2;105;NOMEAR;NOMEAR PAULO CESAR CLEFFS, ID FUNCIONAL No 5023983-0, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Monitoramento de Infraestrutura, da Secretaria de Estado de Infraestrutura e Obras, em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03/01/2023. Processo no SEI460001/000001/2023.
DO;2023;01;03;ParteIExtra2;106;NOMEAR;NOMEAR ELIAS MORAIS JUNIOR, ID FUNCIONAL No 5037526-1, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Meio Ambiente, Urbanismo Sustentavel e Desapropriacao, da Secretaria de Estado das Cidades, em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03/01/2023. Processo no SEI-460001/000001/2023.
DO;2023;01;03;ParteIExtra2;107;NOMEAR;NOMEAR MARCUS PAULO RODRIGUES LEITE, ID FUNCIONAL No 5130309-4, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Gestao e Fiscalizacao de Obras, da Secretaria de Estado das Cidades, em vaga resultante da transferencia estabe-
DO;2023;01;04;ParteI;80;NOMEAR;NOMEAR FABIO DA SILVA SIQUEIRA, ID FUNCIONAL N 43780563, Especialista em Politicas Publicas e Gestao Governo, para exercer o cargo em comissao de Subsecretario Adjunto de Tecnologia da Informacao e Comunicacao, simbolo SA, da Secretaria de Estado de Planejamento e Gestao, em vaga resultante da transformacao estabelecida pelo Decreto no 48.234, de 24/10/2022. Processo no SEI120001/010162/2022.
DO;2023;01;06;ParteI;78;NOMEAR;NOMEAR THIAGO COUTO LAGE, ID FUNCIONAL N 5005911-4, Auditor do Estado, para exercer, com validade a contar de 02 de janeiro de 2023, o cargo em comissao de Subcontrolador Geral, simbolo SS, da Controladoria Geral do Estado do Rio de Janeiro - CGE, anteriormente ocupado por Ana Luiza Pereira Lima. Processo no SEI-320001/000028/2023.  DIARIO OFICIAL PARTE I - PODER EXECUTIVO
DO;2023;01;10;ParteI;308;NOMEAR;NOMEAR EUGENIO MANUEL DA SILVA MACHADO, ID FUNCIONAL No 3216384-3, Auditor do Estado, para exercer, com validade a contar de 10 de janeiro de 2023, o cargo em comissao de Ouvidor Geral, simbolo SS, da Controladoria Geral do Estado do Rio de Janeiro - CGE, anteriormente ocupado por Afranio Leite da Silva, ID Funcional no 1958379-6. Processo no SEI-320001/000034/2023.
DO;2023;01;10;ParteIExtra;947;NOMEAR;NOMEAR CRISTIANO LUIZ GASPAR, ID Funcional no 2505871-1, para exercer, com validade a contar de 10 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Militar (SSM), do Gabinete de Seguranca Institucional do Governo do Estado do Rio de Janeiro - GSI-RJ, anteriormente ocupado por Aristeu Leonardo Tavares, ID Funcional no 2227772-2. Processo no SEI-390001/000009/2023.
DO;2023;01;12;ParteI;235;NOMEAR;NOMEAR MAURICIO CARLOS ARAUJO RIBEIRO, ID FUNCIONAL No 0571759-0, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Juridica, da Secretaria de Estado de Saude, anteriormente ocupado por Bruno Fernandes Dias, ID Funcional no 4337499-9. Processo no SEI-080015/000009/2023.
DO;2023;01;13;ParteI;156;NOMEAR;NOMEAR ALEXANDRE MENDES MEYOHAS, ID FUNCIONAL No 5115604-0, para exercer o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Gestao de Pessoas, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Jose Dias da Silva, ID Funcional no 5114617-7. Processo no SEI150001/002802/2022.
DO;2023;01;13;ParteI;170;NOMEAR;NOMEAR RODRIGO DANTAS SCORZELLI, ID FUNCIONAL No 4183142-0, para exercer, com validade a contar de 10 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Planejamento e Gestao, da Secretaria de Estado de Esporte e Lazer, anteriormente ocupado por Renato Gomides Dias Junior, ID. Funcional no 5115639-3. Processo no SEI300001/000040/2023.
DO;2023;01;13;ParteIExtra;439;NOMEAR;NOMEAR ALLAN BORGES NOGUEIRA, ID FUNCIONAL No 4349127-8, para exercer, com validade a contar de 01 de janeiro de 2023, o cargo em comissao de Subsecretario, simbolo SS, da Subsecretaria de Iluminacao Publica, da Secretaria de Estado de Infraestrutura e Cidades, em vaga resultante da transferencia estabelecida pelo Decreto no 48.304, de 03 de janeiro de 2023. Processo no SEI460001/000025/2023. Id: 2451900  Despachos do Governador
DO;2023;01;17;ParteI;45;NOMEAR;NOMEAR RODRIGO SILVA LAVIOLA DE FREITAS, ID FUNCIONAL No 2483713-0, Coronel PM, para exercer, com validade a contar de 05 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Comando e Controle de Policia Militar, da Subsecretaria Geral de Policia Militar, da Secretaria de Estado de Policia Militar, anteriormente ocupado por Mauro Fliess de Castro, ID Funcional no 2473246-0. Processo no SEI3 5 0 0 8 8 / 0 0 0 0 11 / 2 0 2 3 .
DO;2023;01;23;ParteI;109;NOMEAR;NOMEAR TIAGO SANTOS SILVA para exercer, com validade a contar de 10 de janeiro de 2023, o cargo em comissao de Subsecretario, simbolo SS, da Subsecretaria de Captacao de Recursos e Projetos em Ciencia, Tecnologia e Inovacao, da Secretaria de Estado de Ciencia, Tecnologia e Inovacao, anteriormente ocupado por Sergio de Abreu Constenplate, ID Funcional no 3252285-1. Processo no SEI260016/000068/2023.
DO;2023;01;23;ParteI;127;NOMEAR;NOMEAR FABIO PARAVIDINO DA SILVA, ID FUNCIONAL N 640257-7, para exercer, com validade a contar de 10 de janeiro de 2023, do cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Executiva, da Secretaria de Estado de Habitacao, em vaga prevista pelo Decreto no 48.316, de 10 de janeiro de 2023. Processo no SEI-490001/000001/2023.
DO;2023;01;24;ParteI;36;NOMEAR;NOMEAR ANDREA BARBOSA ANDRADE DE FARIA para exercer, com validade a contar de 02 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Esporte, Lazer e Juventude, da Secretaria de Estado de Esporte e Lazer, anteriormente ocupado por Rogerio da Costa Pimenta, ID Funcional no 4250275-6. Processo no SEI-300001/000069/2023.
DO;2023;01;25;ParteI;86;NOMEAR;NOMEAR DANIELA DE MELO FARIA COSTA, ID FUNCIONAL No 4318621-1, para exercer, com validade a contar de 16 de janeiro de 2023, o cargo em comissao de Subsecretario Adjunto, simbolo SA, da Subsecretaria Adjunta de Financas, da Subsecretaria do Tesouro do Estado do Rio de Janeiro, da Secretaria de Estado de Fazenda, anteriormente ocupado por Giovana dos Santos Itaborai, ID Funcional no 5007199-8. Processo no SEI-040080/000001/2023.
DO;2023;01;26;ParteI;100;NOMEAR;NOMEAR ALEX SANDRO PEDROSA GRILLO, ID FUNCIONAL No 4270626-2, para exercer, com validade a contar de 16 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Infraestrutura e Desenvolvimento Rural Sustentavel, da Secretaria de Estado de Agricultura, Pecuaria, Pesca e Abastecimento, anteriormente ocupado por Leonardo Pinto de Lima Ferreira, ID Funiconal no 5089021-2. Processo no SEI-020007/000244/2023.
DO;2023;01;30;ParteI;321;NOMEAR;NOMEAR MARCOS FELIPE MARQUES DA CUNHA CARVALHO, ID FUNCIONAL No 4362426-0, para exercer, com validade a contar de 24 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Desenvolvimento e Inovacao, da Secretaria de Estado de Esporte e Lazer, anteriormente ocupado por David Anthony Goncalves Alves, ID Funcional no 2932033-0. Processo no SEI-300001/000080/2023.
DO;2023;02;02;ParteI;223;NOMEAR;NOMEAR WASHINGTON FERNANDES DE LIMA, ID FUNCIONAL No 5012215-0, para exercer, com validade a contar de 01 de fevereiro de 2023, o cargo em comissao de Subsecretario Adjunto, simbolo SA, da Vice - Governadoria do Estado, em vaga resultante da transformacao estabelecida pelo Decreto no 48.315, de 10/01/2023. Processo no SEI160001/000007/2023.
DO;2023;02;02;ParteIExtra3;35;NOMEAR;NOMEAR GUSTAVO REIS FERREIRA, ID FUNCIONAL No 20994265 para exercer o cargo em comissao de Secretario de Estado, simbolo SE, da Secretaria de Estado de Turismo, anteriormente ocupado pelo proprio. Processo n SEI-150001/002802/2022.
DO;2023;02;03;ParteI;276;NOMEAR;NOMEAR JOSE RAMOS DA SILVA JUNIOR, ID Funcional no 3220173-3, Coronel PM, para exercer, com validade a contar de 26 de janeiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Inteligencia de Policia Militar, da Subsecretaria Geral de Policia Militar, da Secretaria de Estado de Policia Militar, anteriormente ocupado por Marcio Cesar Monteiro, ID Funcional no 2415296-0. Processo no SEI-350088/000121/2023.
DO;2023;02;03;ParteI;277;NOMEAR;NOMEAR MARCIO CESAR MONTEIRO, ID FUNCIONAL No 2415296-0, Coronel PM, para exercer, com validade a contar de 26 de janeiro de 2023, o cargo em comissao de Corregedor Geral, simbolo SS, da Corregedoria Geral Interno da Policia Militar, da Subsecretaria Geral de Policia Militar, da Secretaria de Estado de Policia Militar, anteriormente ocupado por Renato Assis Ferreira, ID Funcional no 2419042-0. Processo no SEI-350088/000119/2023.
DO;2023;02;03;ParteI;286;NOMEAR;NOMEAR WASHINGTON FERNANDES LIMA, ID FUNCIONAL No 5012215-0, para exercer, com validade a contar de 01 de fevereiro de 2023, o cargo em comissao de Subsecretario Adjunto, simbolo SA, da Vice - Governadoria do Estado, em vaga resultante da transformacao estabelecida pelo Decreto no 48.315, de 10/01/2023. Processo no SEI160001/000007/2023.
DO;2023;02;06;ParteI;250;NOMEAR;NOMEAR PAULO CESAR TEIXEIRA DA SILVA, ID FUNCIONAL N 5116109-5, para exercer, com validade a contar de 01 de fevereiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria Executiva, da Secretaria de Estado de Trabalho e Renda, anteriormente ocupado por Antonio Marcos Netto dos Santos, ID Funcional no 2430004-7. Processo no SEI-400001/000099/2023.
DO;2023;02;06;ParteI;251;NOMEAR;NOMEAR PAULO CESAR CLEFFS, ID FUNCIONAL No 5023983-0, para exercer, com validade a contar de 01 de fevereiro de 2023, o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Relacoes Institucionais, da Secretaria de Estado de Infraestrutura e Cidades, anteriormente ocupado por Estelvio Schunck, ID Funcional no 5097782-2. Processo no SEI-460001/000129/2023.
DO;2023;02;07;ParteI;75;NOMEAR;NOMEAR, com validade a contar de 06 de fevereiro de 2023, LUANNA SANTOS CARIRI, ID FUNCIONAL No 5106912-1, para exercer o cargo em comissao de Subsecretario de Estado, simbolo SS, da Subsecretaria de Acompanhamento de Politicas Publicas e Relacoes Institucionais - SUBPRI, da Secretaria Extraordinaria de Representacao do Governo em Brasilia, anteriormente ocupado por Walterson da Costa Ibituruna, ID Funcional no 5108870-3. Processo no SEI370001/000020/2023.
DO;2023;02;07;ParteI;79;NOMEAR;NOMEAR DIANNE ARRAEIS CORTEIS, ID FUNCIONAL No 50977504, para exercer, cargo em comissao de Subsecretaria de Estado simbolo SS, da Subsecretaria de Habitacao de Interesse Social, da Secretaria de Estado de Habitacao, em vaga prevista pelo Decreto no 48.339, de 30 de janeiro de 2023. Processo no SEI490001/000004/2023.
DO;2023;02;08;ParteI;1546;NOMEAR;NOMEAR FRANCISCO ALVES MACHADO NETO para exercer, com validade a contar de 08 de fevereiro de 2023, o cargo de Secretario de Estado, simbolo SE, da Secretaria de Estado de Governo, anteriormente ocupado por Rodrigo da Silva Bacellar, ID Funcional no 4369178-1. Processo no SEI-150001/002646/2023.
DO;2023;02;08;ParteI;1558;NOMEAR;NOMEAR FLAVIO CAMPOS FERREIRA para exercer, com validade a contar de 08 de fevereiro de 2023, o cargo de Secretario de Estado, simbolo SE, da Secretaria de Estado de Agricultura, Pecuaria, Pesca e Abastecimento, anteriormente ocupado por Jair de Siqueira Bittencourt Junior. Processo no SEI-150001/002646/2023.
DO;2023;02;08;ParteI;1576;NOMEAR;NOMEAR ROSANGELA DE SOUZA GOMES para exercer, com validade a contar de 08 de fevereiro de 2023, o cargo de Secretario de Estado, simbolo SE, da Secretaria de Estado de Desenvolvimento Social e de Direitos Humanos. Processo no SEI-150001/002646/2023.
DO;2023;02;08;ParteI;1588;NOMEAR;NOMEAR HUGO LEAL MELO DA SILVA, ID FUNCIONAL No 553992-7, para exercer, com validade a contar de 08 de fevereiro de 2023, o cargo de Secretario de Estado, simbolo SE, da Secretaria de Estado de Energia e Economia do Mar, anteriormente ocupado pelo proprio. Processo no SEI-150001/002646/2023.
DO;2023;02;08;ParteI;1603;NOMEAR;NOMEAR RODRIGO OLIVEIRA DE SOUSA, ID FUNCIONAL No 5116250-4, para exercer, com validade a contar de 27 de janeiro de 2023, o cargo de Subsecretario de Estado, simbolo SS, da Subsecretaria de Gestao e Fiscalizacao de Obras, da Secretaria de Estado de Infraestrutura e Cidades, anteriormente ocupado por Marcus Paulo Rodrigues Leite, ID Funcional no 5130309-4. Processo no SEI460001/000108/2023.
